batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source,energy_kcal_per_100g,carbs_g_per_100g,total_sugars_g_per_100g,protein_g_per_100g,fat_g_per_100g,saturated_fat_g_per_100g,fiber_g_per_100g,sodium_mg_per_100g,salt_g_per_100g,ingredients_list,serving_size,servings_per_container,confidence_score,data_source,processing_notes
153,jiomart_first_flavour_first_flavour_tea_premium_assam_black_loose_ctcdust_tea_1_kg_pouch_strong_aromatic_ric,"First Flavour Tea Premium Assam Black Loose CTC/Dust Tea, 1 KG Pouch - Strong, Aromatic & Rich | Black Assam CTC Dust Tea | Premium Kadak Chai Patti (Pack of 1Kg)",First Flavour,beverage,tea-cofee,1.0,kg,398.0,jiomart,,3.4,1.2,0.8,0.5,0.3,0.4,1.2,0.6,"Assam tea leaves, Black tea, Mustard oil, Jaggery, Spices",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
154,jiomart_ahaar_ahaar_kabuli_chana_rajma_chitra_whole_combo_2kg_1kg_x_2_packs,"Ahaar Kabuli Chana, Rajma Chitra Whole Combo (2Kg, 1Kg x 2 Packs)",Ahaar,essentials,pulses,2.0,kg,400.0,jiomart,375.0,65.6,4.3,14.2,11.5,1.8,7.9,0.4,0.6,,,,,,
155,jiomart_sunrise_nescafe_sunrise_instant_coffee_powder_45_g,Nescafe Sunrise Instant Coffee Powder 45 g,Sunrise,beverage,tea-cofee,45.0,g,147.0,jiomart,370.0,57.0,11.0,6.0,14.0,10.0,0.0,350.0,1.0,,,,,,
156,jiomart_masterchow_masterchow_delhi_belly_sweet_spicy_stir_fry_cooking_sauce_220_gm_medium_spicy_no_artifici,MasterChow Delhi Belly Sweet & Spicy Stir Fry Cooking Sauce (220 gm) | Medium Spicy | No Artificial Colour | Get Restaurant Style Taste in Just 10 Minutes | Serves 4-5 Meals,Masterchow,spread,sauce-ketchup-butter,220.0,g,192.0,jiomart,120.0,24.0,10.0,2.0,8.0,4.0,0.0,350.0,1.5,,,,,,
157,jiomart_natrixeed_natrixeed_rajasthani_natural_ker_dry_sun_dried_capparis_500_gm,NATRIXEED Rajasthani Natural Ker Dry| Sun Dried Capparis| 500 GM,Natrixeed,flavourings,pickles-chutney,500.0,g,830.0,jiomart,,5.4,1.2,0.3,22.9,12.8,1.5,0.2,0.4,,,,,,
158,jiomart_coreganic_coreganic_premium_kimia_black_dates_for_high_fibre_500g_pack_of_2,Coreganic Premium kimia Black Dates For High Fibre 500g (Pack of 2),Coreganic,essentials,dry-fruits-nuts,500.0,g,475.0,jiomart,,64.8,13.9,2.5,0.6,0.3,11.8,,0.1,,,,,,
159,jiomart_tango_tango_fruit_n_nut_milk_chocolate_40_g,Tango Fruit n Nut Milk Chocolate 40 g,Tango,chocolate,chocolate,40.0,g,31.0,jiomart,,43.2,33.4,3.5,15.8,10.9,1.2,,0.4,"Mustard Oil, Sugar, Cocoa Butter, Skimmed Milk Powder, Fruit Juice Concentrate (from concentrate), Cocoa Mass, Salt, Emulsifier (Soy Lecithin), Flavouring, Niacin, Vitamin E, Confectioner's Glaze",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
160,jiomart_aldeira_aldeira_natural_californian_roasted_salted_pistachios_500g_x_2_jar_premium_pista_nuts_in_fre,Aldeira Natural Californian Roasted & Salted Pistachios (500g x 2) Jar | Premium Pista Nuts in Fresh Pack,Aldeira,essentials,dry-fruits-nuts,500.0,g,1099.0,jiomart,,21.6,1.2,20.4,55.8,9.3,5.6,,0.7,,,,,,
161,jiomart_red_cliff_red_cliff_edible_orange_chocolate_powder_color_for_cakes_desserts_and_confectionery_rich_i,"RED CLIFF Edible Orange Chocolate Powder Color for Cakes, Desserts, and Confectionery - Rich, Intense Dark Cocoa Hue for Professional Baking and Decorating | 10mlx2 ",|Red Cliff,flavourings,pickles-chutney,10.0,ml,249.0,jiomart,,55.1,45.8,2.5,35.6,27.3,4.1,,0.8,"Mustard Oil, Sugar, Cocoa Powder, Orange Peel Powder, Natural Flavor",30g,7.0,,,
162,jiomart_alpenliebe_alpenliebe_rich_milky_caramel_toffee_36_g,Alpenliebe Rich Milky Caramel Toffee 36 g,Alpenliebe,chocolate,chocolate,36.0,g,17.0,jiomart,550.0,65.0,43.0,2.0,32.0,18.0,0.0,50.0,1.0,,,,,,
163,jiomart_ganesh_ganesh_premium_chana_masala_papad_250_g,Ganesh Premium Chana Masala Papad 250 g,Ganesh,ready_to_eat,ready-to-eat,250.0,g,147.0,jiomart,340.0,55.5,10.2,7.8,14.3,4.1,2.5,450.0,2.9,,,,,,
164,jiomart_the_oil_factory_the_oil_factory_extra_virgin_sesame_oil_525_ltr,The Oil Factory Extra Virgin Sesame Oil - 5.25 LTR,The Oil Factory,essentials,oil,5.25,L,1513.0,jiomart,,,,0.2,14.3,7.5,0.1,0.05,,,,,,,
165,jiomart_trinetra_trinetra_multigrain_flour_3_kg_pack,Trinetra Multigrain Flour 3 kg Pack,Trinetra,essentials,flour,3.0,kg,465.0,jiomart,360.0,69.0,1.5,12.0,3.0,1.2,4.0,10.0,0.5,,,,,,
166,jiomart_gropure_organic_gropure_organic_black_wheat_18kg,GroPure Organic Black Wheat - 1.8kg,Gropure Organic,essentials,wheat-soya,1.8,kg,349.0,jiomart,,69.2,1.4,12.3,0.8,0.5,2.9,,0.4,,,,,,
167,jiomart_fruvanta_fruvanta_butter_scotch_and_chocolate_flavor_food_essence30gm_x2pack_of_2,Fruvanta Butter Scotch and Chocolate Flavor food Essence.(30gm x2)(Pack of 2),Fruvanta,flavourings,pickles-chutney,30.0,g,189.0,jiomart,,,,,,,,,,,,,,,
168,jiomart_rajam_rajam_snacks_madras_mixture_300_g,Rajam Snacks Madras Mixture 300 g,Rajam,snacks,chips-namkeen,300.0,g,99.0,jiomart,540.0,24.0,8.0,6.0,31.0,14.0,1.0,350.0,2.0,,,,,,
169,jiomart_hariyam_hariyam_natural_premium_dry_fruit_mall_yellow_dry_datespeela_sukha_khajoor_chuhara_dry_dates,HARIYAM Natural Premium Dry Fruit Mall Yellow Dry Dates/Peela Sukha Khajoor/ Chuhara Dry Dates  (250 GM),Hariyam,essentials,dry-fruits-nuts,250.0,g,219.0,jiomart,566.0,74.8,63.4,2.7,0.3,0.1,6.8,0.0,0.0,,,,,,
170,jiomart_gustora_gustora_healthy_durum_wheat_amori_whole_wheat_penne_rigate_pasta_combo_pack_of_2_i_rich_in_p,Gustora Healthy Durum Wheat Amori & Whole Wheat Penne Rigate Pasta Combo pack of 2 I Rich In Protein & Fibre I Zero Cholesterol I Vegetarian I No Trans - Fat I Cooking Time 10 Min - (500 Gm X 2),Gustora,noodles_pasta,noodles-pasta,2.0,,251.0,jiomart,370.0,65.0,2.0,12.0,3.0,1.5,4.0,0.0,2.0,,,,,,
171,jiomart_ram_bandhu_ram_bandhu_mango_pickle_350_g,Ram Bandhu Mango Pickle 350 g,Ram Bandhu,flavourings,pickles-chutney,350.0,g,84.0,jiomart,55.0,10.2,4.5,0.3,1.8,0.7,0.2,50.0,0.5,,,,,,
172,jiomart_veer_brand_veer_brand_zaika_long_grain_basmati_rice_10_kg,Veer Brand Zaika | Long grain Basmati Rice 10 Kg,Veer Brand,essentials,rice,10.0,kg,669.0,jiomart,,2.3,0.1,1.4,0.6,0.3,0.7,,0.02,,,,,,
173,jiomart_babus_laxminarayan_babus_laxminarayan_patal_poha_chiwda_075kg_250g_pack_of_3_,BABUS Laxminarayan Patal Poha Chiwda 0.75kg ( 250g * pack of 3 ),Babus Laxminarayan,snacks,chips-namkeen,0.75,kg,200.0,jiomart,540.0,65.0,10.0,5.0,28.0,14.0,2.0,350.0,4.0,,,,,,
174,jiomart_goshudh_goshudh_chana_dal_1_kg_pack,Goshudh Chana Dal 1 kg Pack,Goshudh,essentials,pulses,1.0,kg,285.0,jiomart,378.0,64.2,1.9,22.5,3.6,0.8,7.2,1.4,0.5,,,,,,
175,jiomart_food_library_the_magic_of_nature_food_library_the_magic_of_nature_corn_flour_250_g_pack_of_1,"Food Library The Magic of Nature Corn Flour, 250 G (Pack Of 1)",Food Library The Magic Of Nature,essentials,flour,250.0,g,175.0,jiomart,360.0,60.0,4.0,8.0,10.0,3.5,1.0,0.0,0.0,,,,,,
176,jiomart_goshudh_goshudh_bura_1500_g_500g_x_3_pack_sugar_powder,Goshudh Bura 1500 g (500g X 3 Pack) Sugar Powder,Goshudh,essentials,salt-sugar,1500.0,g,165.0,jiomart,,,35.0,1.0,2.5,1.5,0.5,,0.5,,,,,,
177,jiomart_kiyo_kiyo_combo_pack_of_tomato_mirchi_sauce_210_gms_tangy_kismis_210_gms_garlic_pickle_500_gms_pack_,KIYO Combo Pack of Tomato Mirchi Sauce 210 gms + Tangy Kismis 210 gms + Garlic Pickle 500 gms | (Pack of 3),Kiyo,spread,sauce-ketchup-butter,210.0,g,299.0,jiomart,,8.4,6.2,0.5,13.1,7.3,0.8,350.0,2.4,"Tomato, Mirchi, Kismis, Garlic, Mustard Oil, Salt, Sugar",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
178,jiomart_manama_manama_blueberry_jam_strawberry_jam_and_black_currant_jam_500gms_each_pack_of_3,"Manama Blueberry Jam, Strawberry Jam and Black Currant Jam | 500gms Each | Pack of 3",Manama,spread,sauce-ketchup-butter,500.0,g,430.0,jiomart,57.0,13.5,12.2,0.1,0.3,0.1,0.5,150.0,0.2,"Sugar, Fruit Juice Concentrate (Blueberry, Strawberry, Black Currant), Preservatives (Potassium Sorbate, Sodium Benzoate)",30g,7.0,,,
179,jiomart_everest_everest_sambhar_masala_100_g,Everest Sambhar Masala 100 g,Everest,essentials,masala,100.0,g,73.0,jiomart,375.0,25.5,4.2,3.8,20.6,12.1,0.5,250.0,2.0,,,,,,
180,jiomart_swad_swad_mixed_pickle_1kg,SWAD Mixed Pickle 1kg,Swad,flavourings,pickles-chutney,1.0,kg,207.0,jiomart,,,,0.3,10.5,7.2,0.8,350.0,1.9,,,,,,
181,jiomart_society_society_tea_1_kg,Society Tea 1 kg,Society,beverage,tea-cofee,1.0,kg,520.0,jiomart,,,3.8,0.4,0.1,0.05,0.2,,,"Mustard Oil, Tea Leaves, Sugar, Black Pepper",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
182,starquik_milky_mist_milky_mist_blueberry_fruit_yoghurt_100_ml,Milky Mist Blueberry Fruit Yoghurt 100 Ml,Milky Mist,dairy,general,,,29.1,starquik,,,15.6,2.5,0.4,0.1,0.3,,,"Blueberry, Milk Powder, Sugar, Stabilizers (Sodium Citrate, Potassium Sorbate), Natural Flavour, Colour (Blue 1)",30g,7.0,,,
183,jiomart_yoga_bar_yoga_bar_energy_bars_chocolate_chunk_multigrain_daily_protein_snack_high_energy_nutrition_b,Yoga Bar Energy Bars Chocolate Chunk | Multigrain Daily Protein Snack | High Energy & Nutrition Bars | 8g Protein & 7g Fibre Protein bars | High in Iron & Fibre | Pack of 10 x 38g Energy Bars | 100%Vegan & No Preservatives,Yoga Bar,snacks,breakfast,,g,249.0,jiomart,550.0,60.0,15.0,8.0,20.0,10.0,7.0,,,,,,,,
184,jiomart_trinetra_trinetra_soya_chunks_1_kg_500g_x_2_pack,Trinetra Soya Chunks 1 kg (500g X 2 Pack),Trinetra,essentials,wheat-soya,1.0,kg,295.0,jiomart,360.0,63.0,2.0,12.0,10.0,3.5,1.0,250.0,2.0,,,,,,
185,jiomart_goshudh_goshudh_kala_namak_250g_khas_khas_50gm_combo_pack_300g,Goshudh Kala Namak 250g & Khas Khas 50gm Combo Pack 300g,Goshudh,essentials,salt-sugar,250.0,g,189.0,jiomart,,,,,,,0.5,250.0,35.0,,,,,,
186,jiomart_nourish_you_nourish_you_5_in_1_super_seed_mix_200g_sunflower_pumpkin_watermeslon_flax_chia_seeds_hig,"Nourish You 5 in 1 Super Seed Mix - 200g ( Sunflower , Pumpkin , Watermeslon , Flax & Chia Seeds) - High in Protein , Nutritents , Iron & Magnesium - Healthy Seed Mix",Nourish You,ready_to_eat,ready-to-eat,5.0,,169.0,jiomart,550.0,20.0,2.0,15.0,25.0,3.0,10.0,50.0,0.5,,,,,,
187,jiomart_yogabar_yogabar_multigrain_energy_bar_variety_pack_10_bar_healthy_diet_with_fruits_nuts_oats_and_mil,"Yogabar Multigrain Energy Bar Variety Pack, 10 Bar, Healthy Diet with Fruits, Nuts, Oats and Millets, Gluten Free, Crunchy Granola Bars, Packed with Chia and Sunflower Seeds (10 Bar)",Yogabar,snacks,breakfast,10.0,Bar,349.0,jiomart,550.0,70.0,25.0,10.0,20.0,5.0,4.0,200.0,2.0,"Oats, Millets, Chia Seeds, Sunflower Seeds, Jaggery, Mustard Oil, Indian Spices",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
188,jiomart_shree_sakthi_oils_shree_sakthi_oils_wooden_cold_pressed_coconut_oil_1_l910g_pack_of_2,SHREE SAKTHI OILS - WOODEN COLD PRESSED COCONUT OIL 1 L(910g) PACK OF 2,Shree Sakthi Oils,essentials,oil,1.0,L,960.0,jiomart,884.0,0.5,0.0,1.6,96.9,79.2,3.4,,,"Coconut oil, Mustard oil, Jaggery",30g,7.0,,,
189,jiomart_trinetra_trinetra_bura_5000_g_1kg_x_5_pack_sugar_powder,Trinetra Bura 5000 g (1Kg X 5 Pack) Sugar Powder,Trinetra,essentials,salt-sugar,5000.0,g,477.0,jiomart,,,,,,,,0.6,1.2,,,,,,
190,jiomart_good_life_good_life_w240_cashews_500_g,Good Life (W240) Cashews 500 g,Good Life,essentials,dry-fruits-nuts,500.0,g,555.0,jiomart,575.0,21.6,3.8,12.2,48.4,20.5,7.1,0.8,0.2,,,,,,
191,jiomart_healthy_panda_healthy_panda_hot_garlic_chutney_200_g_pack_of_2,Healthy Panda Hot Garlic Chutney - 200 g (Pack of 2),Healthy Panda,flavourings,pickles-chutney,200.0,g,158.0,jiomart,55.0,12.4,10.2,0.5,3.8,1.2,0.4,150.0,0.6,,,,,,
192,jiomart_rentio_rentio_r_proto_2_kg_classic_toor_dal_toor_arhar_dal_2_packs_of_1_kg_each,RENTIO R PROTO 2 kg Classic Toor Dal |Toor / Arhar dal | 2 packs of 1 kg each,Rentio,essentials,pulses,2.0,kg,384.0,jiomart,348.0,73.8,2.5,16.3,1.9,0.6,4.7,2.0,0.5,,,,,,
193,jiomart_double_horse_double_horse_kuruva_rice_5kg_cherumani_rice_white_rice_export_quality,Double Horse Kuruva Rice 5Kg | Cherumani Rice | White Rice Export Quality,Double Horse,essentials,rice,5.0,kg,550.0,jiomart,,78.1,0.2,3.7,0.4,0.1,0.6,,0.2,,,,,,
194,jiomart_good_life_good_life_barik_rawa_500_g,Good Life Barik Rawa 500 g,Good Life,essentials,flour,500.0,g,26.0,jiomart,360.0,75.0,10.0,8.0,4.0,2.5,1.0,200.0,0.5,,,,,,
195,jiomart_paldo_palda_jjajang_korean_boodle_bowl_190_g,Palda Jjajang Korean Boodle Bowl 190 g,Paldo,noodles_pasta,noodles-pasta,190.0,g,189.0,jiomart,,38.2,3.5,7.1,10.4,6.8,0.9,,2.5,,,,,,
196,jiomart_goshudh_goshudh_sugar_5_kg,Goshudh Sugar 5 kg,Goshudh,essentials,salt-sugar,5.0,kg,481.0,jiomart,,66.9,75.0,0.1,0.2,0.1,0.5,,0.4,,,,,,
197,jiomart_azad_azad_pure_kachi_ghani_mustard_oil_for_cooking_massage_cold_pressed_unrefined_chemicalfree_rich_,"AZAD Pure Kachi Ghani Mustard Oil for Cooking & Massage | Cold Pressed, Unrefined, Chemical-Free, Rich in Omega-3 & Antioxidants | Traditional Wood Pressed Sarso Tel for Heart Health & Immunity_500 ml bottle_Pack of 4",Azad,essentials,oil,500.0,ml,589.0,jiomart,,0.5,0.0,0.0,14.2,9.8,0.0,,0.5,,,,,,
198,jiomart_naalam_naalam_dates_pickle_swet_spicy_dates_khajoor_ka_achaar_authentic_kerala_style_pickle_homemade,Naalam Dates Pickle - swet & spicy dates khajoor ka achaar Authentic Kerala style pickle homemade| Kerala achaar | south Indian pickle,Naalam,flavourings,pickles-chutney,,,149.0,jiomart,120.0,24.0,18.0,1.0,8.0,4.0,2.0,200.0,2.0,,,,,,
199,jiomart_laxmi_organic_extra_light_olive_oil_jaitun_tail_edible_food_cooking_oil_light_and_for_skin_hair_face,Extra Light Olive Oil Jaitun tail Edible food cooking oil light and for skin hair face treatment and extra baby body massage virgin Cold Pressed oil 500 ML,Laxmi Organic,essentials,oil,500.0,ml,376.0,jiomart,,,,,14.5,8.2,0.1,0.1,0.05,"Mustard Oil, Jaitun Tail Edible Food, Virgin Cold Pressed Oil",30ml,16.67,,,
200,jiomart_pristine_pristine_naturice_baby_food_300g_624_months_100_organic_whole_rice_infant_food_pack_of_2,Pristine NATURICE Baby Food 300g (6-24 Months) 100% Organic Whole Rice | Infant Food - Pack of 2,Pristine,baby,baby,300.0,g,500.0,jiomart,,70.2,5.6,1.8,0.3,0.1,0.2,,0.6,,,,,,
201,jiomart_arit_arit_wood_pressed_white_sesame_oilgingelly_oil_1ltr_kachhi_ghani_kolhu_chekku_wood_pressed_cook,ARIT wood pressed white sesame oil/gingelly oil 1ltr ( kachhi ghani / kolhu / chekku) wood pressed cooking oil 1ltr,Arit,essentials,oil,1.0,L,450.0,jiomart,,0.1,0.01,0.02,13.5,8.5,0.2,,0.01,,,,,,
202,jiomart_mothers_recipe_mothers_recipe_garlic_pickle_400_g,Mother's Recipe Garlic Pickle 400 g,Mother'S Recipe,flavourings,pickles-chutney,400.0,g,168.0,jiomart,,,,,,,,2.5,1.8,,,,,,
203,jiomart_mtr_mtr_instant_uttappam_ready_mix_500_g,MTR Instant Uttappam Ready Mix 500 g,Mtr,ready_to_eat,ready-to-eat,500.0,g,135.0,jiomart,360.0,55.0,9.0,6.0,14.0,8.0,1.0,350.0,2.0,,,,,,
204,jiomart_br_cart_br_cart_durum_wheat_pasta_400_g,"Br Cart Durum Wheat Pasta, 400 g",Br Cart,noodles_pasta,noodles-pasta,400.0,g,189.0,jiomart,370.0,74.2,1.3,9.7,4.8,0.6,0.5,1.2,0.9,,,,,,
205,jiomart_steviocal_steviocal_free_of_sugar_natural_stevia_sweetener_pack_of_50_sachets,Steviocal Free of Sugar Natural Stevia Sweetener- Pack of 50 Sachets,Steviocal,essentials,salt-sugar,50.0,sachets,158.0,jiomart,,,,0.1,0.05,0.02,0.2,5.0,,,,,,,
206,jiomart_ritually_pure_rituallypure_100_organic_countryside_brownsugar_unrefinded_100natural_1k_each_packof_5,RituallyPure 100 %Organic |CountrySide BrownSugar |Unrefinded 100%natural | 1K Each | Packof 5 | 5K,Ritually Pure,essentials,salt-sugar,1.0,K,840.0,jiomart,,,8.2,0.1,0.4,0.2,0.3,,0.5,,,,,,
207,jiomart_eco_flora_eco_flora_wood_press_groundnut_oil_15_kg_tin_kacchi_ghani_virgin_unrefined_cold_pressed_10,Eco Flora Wood Press Groundnut Oil - 15 Kg Tin | Kacchi Ghani | Virgin | Unrefined | Cold pressed |100% Natural cooking oil | Chemical Free,Eco Flora,essentials,oil,15.0,kg,3998.0,jiomart,,0.5,0.2,1.4,14.3,7.8,0.2,0.5,0.1,,,,,,
208,jiomart_green_piece_green_piece_green_chilli_pickle_250gm_pack_of_2,Green Piece Green Chilli Pickle 250gm (Pack of 2),Green Piece,flavourings,pickles-chutney,250.0,g,239.0,jiomart,57.0,11.2,9.5,0.8,3.4,1.7,0.6,150.0,2.5,,,,,,
209,jiomart_bb_organics_bb_organics_kodo_millet_flakes_250g_traditional_millet_flakesvaragu_aval,B&B Organics Kodo Millet Flakes (250g)/ Traditional Millet flakes/Varagu Aval.,B&B Organics,snacks,breakfast,250.0,g,188.0,jiomart,,64.5,4.2,6.3,1.8,0.9,2.5,,0.4,"Kodo millet, jaggery, mustard oil",30g,7.0,,,
210,jiomart_unifit_unifit_delicious_instant_oats_healthy_breakfast_with_goodness_of_plain_oats_jar_400g,UNIFIT Delicious Instant Oats Healthy Breakfast With Goodness of Plain Oats Jar - 400g,Unifit,snacks,breakfast,400.0,g,180.0,jiomart,370.0,63.5,11.2,7.1,6.8,4.3,1.5,0.2,0.1,,,,,,
211,jiomart_veganic_veganic_dry_bel_candy_200gm,Veganic Dry Bel Candy (200gm),Veganic,chocolate,chocolate,200.0,g,209.0,jiomart,550.0,63.0,44.0,4.0,31.0,20.0,2.0,,,,,,,,
212,jiomart_add_me_add_me_home_made_sukha_north_indian_aam_ka_achar_300_g_dry_mango_pickle_very_less_mustard_oil,"Add me Home Made Sukha North Indian Aam ka Achar 300 G, Dry Mango Pickle Very Less mustard Oil 300gm Glass Jar",Add Me,flavourings,pickles-chutney,300.0,g,249.0,jiomart,55.0,12.0,8.0,0.5,3.0,1.0,0.2,200.0,4.0,,,,,,
213,jiomart_aikia_flavours_aikia_flavours_truffle_chocolate_cake_4_x_330ml_can_premium_truffle_chocolate_cake_in,Aikia Flavours Truffle Chocolate Cake |4 x 330ML Can | Premium Truffle Chocolate Cake in a Can Rich Decadent Flavor | Palm Oil & Trans Fat-Free | No Artificial Sweeteners | Ready-to-Eat | Long Shelf Life | Diet-Friendly Dessert,Aikia Flavours,bakery,cake,,ml,716.0,jiomart,,45.2,25.8,3.5,19.1,11.4,0.6,150.0,0.2,"Palm Oil, Sugar, Cocoa Powder, Egg, Milk Powder, Truffle Flavor, Salt",30g,7.0,,,
214,jiomart_kwik_snack_kwik_snack_combo_quick_oats_pouch400_gm_each2_x_400_g_pouch_2_x_800_g,KWIK SNACK COMBO QUICK OATS Pouch|400 Gm Each|(2 x 400 g) Pouch (2 x 800 g),Kwik Snack,snacks,breakfast,,g,267.0,jiomart,,65.0,10.5,4.2,3.8,1.2,2.5,,0.6,"Mustard Oil, Wheat Flour, Sugar, Ghee, Semolina Flour, Salt, Spices",30g,7.0,,,
215,jiomart_kohinoor_kohinoor_traditional_authentic_basmati_rice_1_kg,Kohinoor Traditional Authentic Basmati Rice 1 kg,Kohinoor,essentials,rice,1.0,kg,179.0,jiomart,350.0,75.0,0.2,3.5,1.8,0.7,0.6,1.0,0.2,"Basmati Rice, Water, Salt",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
216,jiomart_regency_regency_dried_cranberries_200_g,Regency Dried Cranberries 200 g,Regency,essentials,dry-fruits-nuts,200.0,g,155.0,jiomart,55.0,15.5,11.8,0.6,0.7,0.2,1.4,0.5,0.05,,,,,,
217,jiomart_tummyfriendly_foods_tummyfriendly_foods_millet_pancake_mix_chocolate_veggies_healthybreakfast_2_pack,"TummyFriendly Foods Millet Pancake Mix - Chocolate, Veggies. HealthyBreakfast. 2 Packs 150g Each Cocoa Powder (2 x 150 g)",Tummyfriendly Foods,baby,baby,,g,284.0,jiomart,,24.4,10.2,3.5,7.8,1.2,2.1,,0.4,,,,,,
218,jiomart_kush_gold_kush_gold_durum_wheat_pasta_spirali_fusilli_pasta_400gm,Kush Gold Durum Wheat Pasta - Spirali Fusilli Pasta (400gm),Kush Gold,noodles_pasta,noodles-pasta,400.0,g,198.0,jiomart,370.0,69.8,1.2,12.4,3.7,0.9,1.8,350.0,2.0,,,,,,
219,jiomart_tata_agni_tata_agni_leaf_tea_15_kg,Tata Agni Leaf Tea 1.5 kg,Tata Agni,beverage,tea-cofee,1.5,kg,311.0,jiomart,,3.2,1.8,0.4,0.6,0.3,0.2,,0.1,"Mustard Oil, Black Tea, Ginger, Cinnamon, Cardamom",30g,7.0,,,
220,jiomart_complan_complan_royal_chocolate_powdered_drink_500_g,Complan Royal Chocolate Powdered Drink 500 g,Complan,beverage,juice-drink,500.0,g,278.0,jiomart,370.0,76.0,63.0,5.0,12.0,4.0,0.0,250.0,1.0,,,,,,
221,jiomart_manna_manna_health_mix_instant_200g_millets_banana_dates_honey_milk_baby_food_baby_cereal,"Manna Health Mix Instant 200g, Millets, Banana, Dates, Honey & Milk | Baby Food | Baby Cereal",Manna,baby,baby,200.0,g,175.0,jiomart,370.0,60.0,20.0,4.0,10.0,2.5,2.0,50.0,0.8,,,,,,
222,jiomart_radha_damodar_radha_damodar_unpolished_kabuli_chana_chole_whole_chickpea_medium_size_400_gram,Radha Damodar Unpolished Kabuli Chana Chole - Whole Chickpea Medium Size 400 gram,Radha Damodar,essentials,pulses,400.0,g,195.0,jiomart,348.0,64.2,1.3,15.4,5.6,0.9,8.2,1.0,0.3,,,,,,
223,jiomart_bru_bru_instant_coffee_200_g,BRU Instant Coffee 200 g,Bru,beverage,tea-cofee,200.0,g,495.0,jiomart,,2.5,0.8,1.3,0.4,0.1,0.2,10.0,,"Mustard oil, Coffee, Sugar, Emulsifier (Soy lecithin), Anti-caking agent (Silica)",30g,7.0,,,
224,jiomart_wonderland_foods_wonderland_foods_australian_almonds_500g_premium_badam_giri_100_natural_and_quality,Wonderland Foods Australian Almonds 500g | Premium Badam Giri | 100% Natural And Quality Badam Giri | Dry Fruits Real Nuts,Wonderland Foods,essentials,dry-fruits-nuts,500.0,g,420.0,jiomart,575.0,21.3,9.5,21.8,43.1,6.2,7.3,0.0,0.0,,,,,,
225,jiomart_veeba_veeba_mint_mayonnaise_dressing_300g_and_veg_mayonnaise_tandoori_250g_pack_of_2,"Veeba Mint Mayonnaise Dressing, 300g and Veg Mayonnaise Tandoori, 250g - Pack of 2",Veeba,spread,sauce-ketchup-butter,300.0,g,276.0,jiomart,,,,,,,,250.0,1.2,"mustard oil, jaggery, mint, spices",30g,10.0,,,
226,jiomart_vasani_g_vasani_g_rice_flour_500g_natural_chawal_atta_glutenfree_easy_to_digest_healthy_satvik_meal_,Vasani G Rice Flour 500g | Natural Chawal Atta | Gluten-Free & Easy to Digest | Healthy Satvik Meal Ingredient,Vasani G,essentials,flour,500.0,g,159.0,jiomart,350.0,75.0,2.0,10.0,6.0,1.5,0.5,50.0,0.2,,,,,,
227,jiomart_gowardhan_gowardhan_fresh_paneer_500_g_pack,Gowardhan Fresh Paneer 500 g (Pack),Gowardhan,dairy,cheese-paneer,500.0,g,219.0,jiomart,140.0,0.5,1.2,11.8,10.3,7.4,0.2,20.0,1.0,,,,,,
228,jiomart_br_cart_br_cart_wheat_fusilli_pasta_spiral_pasta_twist_pasta_durum_wheat_pasta_fusilli_pasta_500_g,Br Cart Wheat Fusilli Pasta | Spiral Pasta | Twist Pasta | Durum Wheat Pasta Fusilli Pasta (500 G),Br Cart,noodles_pasta,noodles-pasta,500.0,g,199.0,jiomart,370.0,73.4,5.9,12.3,2.1,0.8,1.4,150.0,0.9,,,,,,
229,jiomart_cadbury_cadbury_dairy_milk_silk_oreo_chocolate_bar_124_g,Cadbury Dairy Milk Silk Oreo Chocolate Bar 124 g,Cadbury,chocolate,chocolate,124.0,g,196.0,jiomart,550.0,63.2,55.3,8.1,33.4,21.5,0.2,10.0,0.6,,,,,,
230,jiomart_pinkcity_pinkcity_wellness_yellow_mustard_oil_5_litre_wood_pressed_1_litre_x_5_bottles_1_kg_besan_fr,Pinkcity Wellness Yellow Mustard Oil 5 Litre| Wood Pressed| 1 Litre x 5 bottles | 1 Kg Besan Free,Pinkcity,essentials,oil,5.0,L,1245.0,jiomart,120.0,0.0,0.0,0.0,14.0,8.5,0.0,0.0,0.0,,,,,,
231,jiomart_chokhi_dhani_chokhi_dhani_foods_ready_to_eat_moong_dal_halwa_moong_ke_dal_ka_sheera_250_gm,Chokhi Dhani Foods Ready To Eat Moong Dal Halwa Moong ke Dal ka Sheera 250 gm,Chokhi Dhani,ready_to_eat,ready-to-eat,250.0,g,177.0,jiomart,370.0,63.5,21.8,6.3,13.2,4.1,0.5,0.8,0.9,,,,,,
